"","uniID","sp.clean","Quantity"
"1012","4.26.2017 298 open","Coleoptera",5
"1013","4.26.2017 298 open","Mythicomyiidae",1
"1014","4.26.2017 298 open","Nymph",1
"1015","4.26.2017 298 open","Sarcophagidae",1
"1016","4.26.2017 298 open","Tingidae",1
"1017","4.26.2017 298 shrub","Cecidomyiidae",3
"1018","4.26.2017 298 shrub","Coleoptera",9
"1019","4.26.2017 298 shrub","Diptera",1
"1020","4.26.2017 298 shrub","Hemiptera",1
"1021","4.26.2017 298 shrub","parasitic",1
"1022","4.26.2017 298 shrub","Thysanoptera",1
"1023","4.26.2017 301 open","Asilidae",1
"1024","4.26.2017 301 open","Bombyliidae",1
"1025","4.26.2017 301 open","Coleoptera",4
"1026","4.26.2017 301 open","Curculionidae",1
"1027","4.26.2017 301 open","Osmia",1
"1028","4.26.2017 301 open","Therevidae",1
"1029","4.26.2017 301 shrub","Cicadellidae",3
"1030","4.26.2017 301 shrub","Coleoptera",4
"1031","4.26.2017 301 shrub","Mythicomyiidae",1
"1032","4.27.2017 188 open","Bombyliidae",1
"1033","4.27.2017 188 open","Mutillidae",1
"1034","4.27.2017 188 open","Osmia",1
"1035","4.27.2017 188 shrub","Coleoptera",1
"1036","4.27.2017 188 shrub","Formicidae",11
"1037","4.27.2017 262 open","Coleoptera",10
"1038","4.27.2017 262 shrub","Aphididae",1
"1039","4.27.2017 262 shrub","Asilidae",2
"1040","4.27.2017 262 shrub","parasitic",2
"1041","4.27.2017 282 open","Asilidae",1
"1042","4.27.2017 282 open","Coleoptera",5
"1043","4.27.2017 282 open","Diptera",1
"1044","4.27.2017 282 open","Encrytidae",1
"1045","4.27.2017 282 open","parasitic",1
"1046","4.27.2017 282 open","Sarcophagidae",1
"1047","4.27.2017 282 open","Thysanoptera",1
"1048","4.27.2017 282 shrub","Asilidae",1
"1049","4.27.2017 282 shrub","Cecidomyiidae",2
"1050","4.27.2017 282 shrub","Coleoptera",3
"1051","4.27.2017 282 shrub","Formicidae",1
"1052","4.27.2017 293 open","Coleoptera",1
"1053","4.27.2017 293 open","Diptera",1
"1054","4.27.2017 293 shrub","Coleoptera",1
"1055","4.27.2017 293 shrub","Hoplitis",1
"1056","4.27.2017 293 shrub","Sarcophagidae",1
"1057","4.27.2017 294 open","Mutillidae?",1
"1058","4.27.2017 294 shrub","Cecidomyiidae",1
"1059","4.27.2017 294 shrub","Coleoptera",1
"1060","4.27.2017 294 shrub","Miscophus",1
"1061","4.27.2017 294 shrub","Mythicomyiidae",1
"1062","4.27.2017 297 open","Zeroes",0
"1063","4.27.2017 297 shrub","Asilidae",1
"1064","4.27.2017 297 shrub","Diptera",1
"1065","4.29.2017 114 open","Cecidomyiidae",1
"1066","4.29.2017 114 open","Cicadellidae",1
"1067","4.29.2017 114 open","Coleoptera",13
"1068","4.29.2017 114 open","Encyrtidae?",1
"1069","4.29.2017 114 open","Hymenoptera",1
"1070","4.29.2017 114 open","Lasioglossum",1
"1071","4.29.2017 114 open","Mutillidae",1
"1072","4.29.2017 114 open","Phoridae",1
"1073","4.29.2017 114 open","Thysanoptera",1
"1074","4.29.2017 114 shrub","Anthocoridae",1
"1075","4.29.2017 114 shrub","Aphididae",1
"1076","4.29.2017 114 shrub","Cecidomyiidae",1
"1077","4.29.2017 114 shrub","Cicadellidae",1
"1078","4.29.2017 114 shrub","Coleoptera",10
"1079","4.29.2017 114 shrub","Formicidae",2
"1080","4.29.2017 114 shrub","Nymph",3
"1081","4.29.2017 114 shrub","Orthoptera",1
"1082","4.29.2017 190 open","Cecidomyiidae",1
"1083","4.29.2017 190 open","Coleoptera",2
"1084","4.29.2017 190 open","Crabronidae",1
"1085","4.29.2017 190 open","Formicidae",1
"1086","4.29.2017 190 open","Geocoridae",1
"1087","4.29.2017 190 open","Miridae",1
"1088","4.29.2017 190 open","Nymph",2
"1089","4.29.2017 190 open","Solifugae",1
"1090","4.29.2017 190 open","Thysanoptera",2
"1091","4.29.2017 190 shrub","Asilidae",1
"1092","4.29.2017 190 shrub","Chalcidoidea",1
"1093","4.29.2017 190 shrub","Coleoptera",2
"1094","4.29.2017 190 shrub","Diptera",1
"1095","4.29.2017 190 shrub","Formicidae",3
"1096","4.29.2017 190 shrub","Hesperapis?",1
"1097","4.29.2017 190 shrub","Miscophus",1
"1098","4.29.2017 190 shrub","Mythicomyiidae",1
"1099","4.29.2017 190 shrub","Nymph",2
"1100","4.29.2017 190 shrub","Tachinidae",1
"1101","4.29.2017 190 shrub","Thysanoptera",1
"1102","4.29.2017 190 shrub","Usiinae",1
"1103","4.29.2017 269 open","Chalcidoidea",1
"1104","4.29.2017 269 open","Coleoptera",3
"1105","4.29.2017 269 open","Crabronidae",1
"1106","4.29.2017 269 open","Nymph",2
"1107","4.29.2017 269 shrub","Asilidae",1
"1108","4.29.2017 269 shrub","Calypterate",1
"1109","4.29.2017 269 shrub","Cecidomyiidae",1
"1110","4.29.2017 269 shrub","Chalcidoidea",1
"1111","4.29.2017 269 shrub","Cicadellidae",1
"1112","4.29.2017 269 shrub","Diadasia",1
"1113","4.29.2017 269 shrub","Lasioglossum",1
"1114","4.29.2017 269 shrub","Mythicomyiidae",1
"1115","4.29.2017 269 shrub","Phoridae",2
"1116","4.29.2017 269 shrub","Sarcophagidae",1
"1117","4.29.2017 269 shrub","Thysanoptera",2
"1118","4.29.2017 270 open","Cicadellidae",1
"1119","4.29.2017 270 open","Coleoptera",8
"1120","4.29.2017 270 open","Sarcophagidae",1
"1121","4.29.2017 270 open","Tachinidae",1
"1122","4.29.2017 270 shrub","Andrena?",1
"1123","4.29.2017 270 shrub","Chalcidoidea",2
"1124","4.29.2017 270 shrub","Coleoptera",5
"1125","4.29.2017 270 shrub","Diptera",2
"1126","4.29.2017 270 shrub","Nymph",2
"1127","4.29.2017 270 shrub","Sarcophagidae",1
"1128","4.29.2017 286 open","Coleoptera",3
"1129","4.29.2017 286 open","Formicidae",1
"1130","4.29.2017 286 open","Mutillidae",2
"1131","4.29.2017 286 open","Phoridae",1
"1132","4.29.2017 286 open","Sarcophagidae",1
"1133","4.29.2017 286 shrub","Cicadellidae",1
"1134","4.29.2017 286 shrub","Coleoptera",2
"1135","4.29.2017 286 shrub","Diptera",1
"1136","4.29.2017 286 shrub","Formicidae",1
"1137","4.29.2017 286 shrub","Mythicomyiidae",1
"1138","4.29.2017 286 shrub","Nymph",3
"1139","4.29.2017 286 shrub","Pale grey, yellow veins",1
"1140","4.29.2017 288 open","Coleoptera",1
"1141","4.29.2017 288 open","Formicidae",2
"1142","4.29.2017 288 shrub","Asilidae",2
"1143","4.29.2017 288 shrub","Cicadellidae",2
"1144","4.29.2017 288 shrub","Coleoptera",3
"1145","4.29.2017 288 shrub","Eucera",1
"1146","4.29.2017 288 shrub","Formicidae",2
"1147","4.29.2017 288 shrub","Lasioglossum",2
"1148","4.29.2017 288 shrub","Megachile",1
"1149","4.29.2017 288 shrub","Miridae",1
"1150","4.29.2017 288 shrub","Miscophus",1
"1151","4.29.2017 288 shrub","Orthoptera",1
"1152","4.29.2017 288 shrub","wasp",1
"1153","4.30.2017 104 open","Asilidae",1
"1154","4.30.2017 104 open","Cicadellidae",2
"1155","4.30.2017 104 open","Coleoptera",7
"1156","4.30.2017 104 open","Crabronidae",1
"1157","4.30.2017 104 open","Hymenoptera",2
"1158","4.30.2017 104 open","Mutillidae",1
"1159","4.30.2017 104 open","Nymph",3
"1160","4.30.2017 104 open","Thysanoptera",2
"1161","4.30.2017 104 shrub","Asilidae",1
"1162","4.30.2017 104 shrub","Cercopidae",1
"1163","4.30.2017 104 shrub","Chalcidoidea",3
"1164","4.30.2017 104 shrub","Coleoptera",3
"1165","4.30.2017 104 shrub","Nymph",1
"1166","4.30.2017 181 open","Araneae",1
"1167","4.30.2017 181 open","Cicadellidae",2
"1168","4.30.2017 181 open","Coccinellidae",1
"1169","4.30.2017 181 open","Coleoptera",4
"1170","4.30.2017 181 open","Eucera",1
"1171","4.30.2017 181 open","Geocoridae",2
"1172","4.30.2017 181 open","Nymph",1
"1173","4.30.2017 181 shrub","Cecidomyiidae",1
"1174","4.30.2017 181 shrub","Cicadellidae",3
"1175","4.30.2017 181 shrub","Coleoptera",2
"1176","4.30.2017 181 shrub","Eulophidae ",1
"1177","4.30.2017 181 shrub","Formicidae",11
"1178","4.30.2017 181 shrub","Harpactorinae",1
"1179","4.30.2017 186 open","Cicadellidae",5
"1180","4.30.2017 186 open","Coleoptera",9
"1181","4.30.2017 186 open","Mythicomyiidae",1
"1182","4.30.2017 186 open","parasitic",1
"1183","4.30.2017 186 open","Pronotacantha annulata",2
"1184","4.30.2017 186 open","Rhopalidae/Lygaeidae",1
"1185","4.30.2017 186 open","Thysanoptera",2
"1186","4.30.2017 186 shrub","Coleoptera",20
"1187","4.30.2017 186 shrub","Crabronidae",1
"1188","4.30.2017 186 shrub","Miridae",1
"1189","4.30.2017 186 shrub","Pentamoidae",1
"1190","4.30.2017 186 shrub","Signiphoridae",1
"1191","4.30.2017 186 shrub","Thysanoptera",2
"1192","4.30.2017 265 open","Berytidae",1
"1193","4.30.2017 265 open","Cicadellidae",1
"1194","4.30.2017 265 open","Coleoptera",6
"1195","4.30.2017 265 open","Lasioglossum",1
"1196","4.30.2017 265 open","Miridae",2
"1197","4.30.2017 265 open","Nymph",3
"1198","4.30.2017 265 open","Sphecidae",1
"1199","4.30.2017 265 shrub","Bombyliidae",1
"1200","4.30.2017 265 shrub","Cicadellidae",1
"1201","4.30.2017 265 shrub","Coleoptera",5
"1202","4.30.2017 265 shrub","Formicidae",1
"1203","4.30.2017 265 shrub","Lasioglossum",1
"1204","4.30.2017 265 shrub","Miridae",1
"1205","4.30.2017 265 shrub","Pipunculidae",1
"1206","4.30.2017 268 open","Asilidae",1
"1207","4.30.2017 268 open","Bombyliidae",3
"1208","4.30.2017 268 open","Cicadellidae",1
"1209","4.30.2017 268 open","Coleoptera",9
"1210","4.30.2017 268 open","Lasioglossum",1
"1211","4.30.2017 268 open","parasitic",1
"1212","4.30.2017 268 open","Pipunculidae",1
"1213","4.30.2017 268 shrub","Araneae",1
"1214","4.30.2017 268 shrub","Asilidae",1
"1215","4.30.2017 268 shrub","Coleoptera",14
"1216","4.30.2017 268 shrub","Eurytomidae ",1
"1217","4.30.2017 268 shrub","Harpactorinae",1
"1218","4.30.2017 268 shrub","Pentamoidae",1
"1219","4.30.2017 268 shrub","Pipunculidae",1
"1220","4.30.2017 268 shrub","Thysanoptera",1
"1221","4.30.2017 272 open","Berytidae",1
"1222","4.30.2017 272 open","Cicadellidae",3
"1223","4.30.2017 272 open","Coleoptera",5
"1224","4.30.2017 272 open","Crabronidae",1
"1225","4.30.2017 272 open","Lasioglossum",1
"1226","4.30.2017 272 open","Nymph",2
"1227","4.30.2017 272 open","Thysanoptera",2
"1228","4.30.2017 272 shrub","Coleoptera",4
"1229","4.30.2017 272 shrub","Crabronidae",1
"1230","4.30.2017 272 shrub","Nymph",1
"1231","5.1.2017 184 open","Coleoptera",6
"1232","5.1.2017 184 shrub","Coleoptera",3
"1233","5.1.2017 184 shrub","Formicidae",1
"1234","5.1.2017 184 shrub","Nymph",1
"1235","5.1.2017 191 open","Cecidomyiidae",1
"1236","5.1.2017 191 open","Coleoptera",4
"1237","5.1.2017 191 shrub","Coleoptera",4
"1238","5.1.2017 191 shrub","Solifugae",1
"1239","5.1.2017 199 open","Asilidae",1
"1240","5.1.2017 199 open","Coleoptera",10
"1241","5.1.2017 199 open","Formicidae",1
"1242","5.1.2017 199 open","Nymph",2
"1243","5.1.2017 199 open","Solifugae",1
"1244","5.1.2017 199 shrub","Coleoptera",5
"1245","5.1.2017 271 open","Coleoptera",4
"1246","5.1.2017 271 open","or caddisfly??",1
"1247","5.1.2017 271 open","Phoridae?",1
"1248","5.1.2017 271 shrub","Asilidae",1
"1249","5.1.2017 271 shrub","Coleoptera",3
"1250","5.1.2017 271 shrub","Crabronidae",2
"1251","5.1.2017 278 open","Coleoptera",2
"1252","5.1.2017 278 shrub","Coleoptera",2
"1253","5.1.2017 296 open","Asilidae",1
"1254","5.1.2017 296 shrub","Coleoptera",2
"1255","5.3.2017 183 open","bethylidae?",1
"1256","5.3.2017 183 open","Coleoptera",1
"1257","5.3.2017 183 open","Nymph",1
"1258","5.3.2017 183 open","Osmia",1
"1259","5.3.2017 183 shrub","Coleoptera",2
"1260","5.3.2017 183 shrub","Lonchaeidae?",1
"1261","5.3.2017 183 shrub","Lygaeoidea",1
"1262","5.3.2017 187 open","Coleoptera",7
"1263","5.3.2017 187 open","Crabronidae",1
"1264","5.3.2017 187 open","Papilionidae",1
"1265","5.3.2017 187 shrub","Asilidae",1
"1266","5.3.2017 187 shrub","Cicadellidae",2
"1267","5.3.2017 187 shrub","Coleoptera",2
"1268","5.3.2017 187 shrub","Diadasia?",1
"1269","5.3.2017 187 shrub","Eucera",1
"1270","5.3.2017 187 shrub","Formicidae",2
"1271","5.3.2017 187 shrub","Harpactorinae",1
"1272","5.3.2017 187 shrub","Lonchaeidae?",2
"1273","5.3.2017 263 open","Acalypterate",1
"1274","5.3.2017 263 open","Asilidae",4
"1275","5.3.2017 263 open","bethylidae?",1
"1276","5.3.2017 263 open","Cecidomyiidae",1
"1277","5.3.2017 263 open","Cicadellidae",2
"1278","5.3.2017 263 open","Coleoptera",6
"1279","5.3.2017 263 open","Eucera",2
"1280","5.3.2017 263 open","Lygaeoidea",1
"1281","5.3.2017 263 open","Mellisodes",1
"1282","5.3.2017 263 shrub","Coleoptera",2
"1283","5.3.2017 263 shrub","Hymenoptera",1
"1284","5.3.2017 263 shrub","Muscidae?",1
"1285","5.3.2017 263 shrub","Nymph",4
"1286","5.3.2017 263 shrub","Pompilidae",1
"1287","5.3.2017 263 shrub","Sarcophagidae",2
"1288","5.3.2017 263 shrub","Trichogrammatidae",1
"1289","5.3.2017 274 open","Ashmeadiella",1
"1290","5.3.2017 274 open","Bethylidae",1
"1291","5.3.2017 274 open","Cicadellidae",1
"1292","5.3.2017 274 open","Coleoptera",3
"1293","5.3.2017 274 open","Eucera",1
"1294","5.3.2017 274 open","Hymenoptera",1
"1295","5.3.2017 274 open","Lonchaeidae?",1
"1296","5.3.2017 274 open","Lygaeoidea",1
"1297","5.3.2017 274 open","Mythicomyiidae",2
"1298","5.3.2017 274 shrub","Anthidium",1
"1299","5.3.2017 274 shrub","bethylidae?",1
"1300","5.3.2017 274 shrub","Cicadellidae",2
"1301","5.3.2017 274 shrub","Coleoptera",5
"1302","5.3.2017 274 shrub","Crabronidae",1
"1303","5.3.2017 274 shrub","Nymph",1
"1304","5.3.2017 285 open","Cicadellidae",2
"1305","5.3.2017 285 open","Coleoptera",3
"1306","5.3.2017 285 open","Geocoridae",1
"1307","5.3.2017 285 open","Lasioglossum",1
"1308","5.3.2017 285 open","Lonchaeidae?",1
"1309","5.3.2017 285 open","Lygaeoidea",2
"1310","5.3.2017 285 open","Nymph",1
"1311","5.3.2017 285 shrub","amazing squattie",1
"1312","5.3.2017 285 shrub","Andrena?",1
"1313","5.3.2017 285 shrub","Bethylidae",1
"1314","5.3.2017 285 shrub","bethylidae?",1
"1315","5.3.2017 285 shrub","Bombyliidae",1
"1316","5.3.2017 285 shrub","Chalcidoidea",2
"1317","5.3.2017 285 shrub","Chyromyidae",1
"1318","5.3.2017 285 shrub","Chyromyidae?",1
"1319","5.3.2017 285 shrub","Cicadellidae",8
"1320","5.3.2017 285 shrub","Coleoptera",6
"1321","5.3.2017 285 shrub","destroyed",1
"1322","5.3.2017 285 shrub","Eucera",2
"1323","5.3.2017 285 shrub","Platygastridae",1
"1324","5.3.2017 285 shrub","Pronotacantha annulata",2
"1325","5.3.2017 290 open","Asilidae",1
"1326","5.3.2017 290 open","bethylidae?",1
"1327","5.3.2017 290 open","Calypterate",1
"1328","5.3.2017 290 open","Coleoptera",2
"1329","5.3.2017 290 open","Diptera",1
"1330","5.3.2017 290 open","Halictus",1
"1331","5.3.2017 290 open","Miridae",1
"1332","5.3.2017 290 shrub","Chalcidoidea",1
"1333","5.3.2017 290 shrub","Crabronidae",1
"1334","5.3.2017 290 shrub","Nymph",1
"1335","5.4.2017 198 open","Asilidae",1
"1336","5.4.2017 198 open","bethylidae?",1
"1337","5.4.2017 198 open","Cicadellidae",3
"1338","5.4.2017 198 open","Coleoptera",4
"1339","5.4.2017 198 open","Crabronidae",2
"1340","5.4.2017 198 open","Lygaeoidea",1
"1341","5.4.2017 198 open","Mythicomyiidae",2
"1342","5.4.2017 198 open","Nymph",1
"1343","5.4.2017 198 shrub","Asilidae",2
"1344","5.4.2017 198 shrub","Chrysididae",1
"1345","5.4.2017 198 shrub","Eucera",1
"1346","5.4.2017 198 shrub","Hemiptera",1
"1347","5.4.2017 198 shrub","Lasioglossum",1
"1348","5.4.2017 198 shrub","Nymph",1
"1349","5.4.2017 198 shrub","Pompilidae",1
"1350","5.4.2017 261 open","Apis mellifera",1
"1351","5.4.2017 261 open","Bombyliidae",1
"1352","5.4.2017 261 open","Cicadellidae",1
"1353","5.4.2017 261 open","Coleoptera",6
"1354","5.4.2017 261 open","Geocoridae",1
"1355","5.4.2017 261 open","Lasioglossum",2
"1356","5.4.2017 261 open","Nymph",1
"1357","5.4.2017 261 shrub","Anthidium",1
"1358","5.4.2017 261 shrub","Chalcidoidea",1
"1359","5.4.2017 261 shrub","Coleoptera",2
"1360","5.4.2017 261 shrub","Crabronidae",1
"1361","5.4.2017 261 shrub","Elateridae??",1
"1362","5.4.2017 261 shrub","Eucera",1
"1363","5.4.2017 261 shrub","Geocoridae?",1
"1364","5.4.2017 261 shrub","Hemiptera",1
"1365","5.4.2017 261 shrub","Hymenoptera",2
"1366","5.4.2017 261 shrub","Osmia",1
"1367","5.4.2017 273 open","Asilidae",1
"1368","5.4.2017 273 open","bethylidae?",1
"1369","5.4.2017 273 open","Coleoptera",6
"1370","5.4.2017 273 open","Eucera",1
"1371","5.4.2017 273 open","Lasioglossum",2
"1372","5.4.2017 273 open","Lygaeoidea",1
"1373","5.4.2017 273 shrub","bethylidae?",1
"1374","5.4.2017 273 shrub","Bombyliidae",1
"1375","5.4.2017 273 shrub","Coleoptera",4
"1376","5.4.2017 273 shrub","Crabronidae",1
"1377","5.4.2017 273 shrub","Eurytomidae??",1
"1378","5.4.2017 273 shrub","Hemiptera",1
"1379","5.4.2017 273 shrub","Pompilidae",1
"1380","5.4.2017 273 shrub","Trichogrammatidae",1
"1381","5.4.2017 280 open","Cicadellidae",2
"1382","5.4.2017 280 open","Coleoptera",7
"1383","5.4.2017 280 open","Crabronidae",1
"1384","5.4.2017 280 open","Eucera",1
"1385","5.4.2017 280 open","Harpactorinae",1
"1386","5.4.2017 280 open","Hemiptera",2
"1387","5.4.2017 280 open","Pompilidae",1
"1388","5.4.2017 280 shrub","Anthidium",1
"1389","5.4.2017 280 shrub","Bombyliidae",1
"1390","5.4.2017 280 shrub","Calypterate",1
"1391","5.4.2017 280 shrub","Chalcidoidea",1
"1392","5.4.2017 280 shrub","Cicadellidae",1
"1393","5.4.2017 280 shrub","Coleoptera",4
"1394","5.4.2017 280 shrub","Hemiptera",1
"1395","5.4.2017 280 shrub","Nymph",1
"1396","5.4.2017 280 shrub","Pompilidae",1
"1397","5.4.2017 280 shrub","Torymidae",1
"1398","5.4.2017 283 open","Asilidae",2
"1399","5.4.2017 283 open","Coleoptera",4
"1400","5.4.2017 283 open","Crabronidae",2
"1401","5.4.2017 283 open","Diptera",1
"1402","5.4.2017 283 open","Nymph",2
"1403","5.4.2017 283 shrub","Apidae",1
"1404","5.4.2017 283 shrub","Asilidae",1
"1405","5.4.2017 283 shrub","Cicadellidae",1
"1406","5.4.2017 283 shrub","Coleoptera",4
"1407","5.4.2017 283 shrub","Harmostes",1
"1408","5.4.2017 283 shrub","Lygaeoidea",2
"1409","5.4.2017 283 shrub","Nymph",3
"1410","5.4.2017 283 shrub","Orthoptera",1
"1411","5.4.2017 283 shrub","Pipunculidae",2
"1412","5.4.2017 283 shrub","Sarcophagidae",1
"1413","5.4.2017 291 open","Asilidae",2
"1414","5.4.2017 291 open","Coleoptera",1
"1415","5.4.2017 291 open","Hemiptera",1
"1416","5.4.2017 291 open","Lasioglossum",1
"1417","5.4.2017 291 open","Nymph",1
"1418","5.4.2017 291 shrub","Aphididae",1
"1419","5.4.2017 291 shrub","Apidae",1
"1420","5.4.2017 291 shrub","Chalcidoidea",1
"1421","5.4.2017 291 shrub","Crabronidae",1
"1422","5.4.2017 291 shrub","Crabronidae?",1
"1423","5.4.2017 291 shrub","Geocoridae",1
"1424","5.4.2017 291 shrub","Miridae",1
"1425","5.4.2017 291 shrub","Nymph",4
"1426","5.4.2017 291 shrub","Sarcophagidae",1
"1427","5.5.2017 185 open","Adeloidea",1
"1428","5.5.2017 185 open","Cercopidae",1
"1429","5.5.2017 185 open","Cicadellidae",1
"1430","5.5.2017 185 open","Coleoptera",3
"1431","5.5.2017 185 open","Crabronidae",1
"1432","5.5.2017 185 open","Diadasia",1
"1433","5.5.2017 185 open","Diptera",1
"1434","5.5.2017 185 open","Eucera",1
"1435","5.5.2017 185 open","Formicidae",1
"1436","5.5.2017 185 open","Geocoridae",1
"1437","5.5.2017 185 open","Lygaeoidea",2
"1438","5.5.2017 185 open","Mythicomyiidae",1
"1439","5.5.2017 185 shrub","Bombyliidae",1
"1440","5.5.2017 185 shrub","Cecidomyiidae",1
"1441","5.5.2017 185 shrub","Chrysididae",1
"1442","5.5.2017 185 shrub","Coleoptera",4
"1443","5.5.2017 185 shrub","Diadasia",1
"1444","5.5.2017 185 shrub","Orthoptera",1
"1445","5.5.2017 185 shrub","Torymidae",1
"1446","5.5.2017 193 open","Araneae",1
"1447","5.5.2017 193 open","Asilidae",2
"1448","5.5.2017 193 open","bethylidae?",1
"1449","5.5.2017 193 open","Calypterate",1
"1450","5.5.2017 193 open","Cecidomyiidae",1
"1451","5.5.2017 193 open","Coleoptera",9
"1452","5.5.2017 193 open","Crabronidae",1
"1453","5.5.2017 193 open","Eucera",2
"1454","5.5.2017 193 open","Formicidae",1
"1455","5.5.2017 193 open","Geocoridae",1
"1456","5.5.2017 193 shrub","Asilidae",2
"1457","5.5.2017 193 shrub","Bombyliidae",1
"1458","5.5.2017 193 shrub","Chalcidoidea",2
"1459","5.5.2017 193 shrub","Hymenoptera",1
"1460","5.5.2017 193 shrub","Lasioglossum",1
"1461","5.5.2017 193 shrub","Microcoryphia?",1
"1462","5.5.2017 193 shrub","Perdita",1
"1463","5.5.2017 193 shrub","Pronotacantha annulata",1
"1464","5.5.2017 193 shrub","Sarcophagidae",1
"1465","5.5.2017 281 open","Asilidae",2
"1466","5.5.2017 281 open","Coleoptera",3
"1467","5.5.2017 281 shrub","Ashmeadiella",1
"1468","5.5.2017 281 shrub","Cicadellidae",1
"1469","5.5.2017 281 shrub","Crabronidae",2
"1470","5.5.2017 281 shrub","Mythicomyiidae",1
"1471","5.5.2017 281 shrub","Nymph",1
"1472","5.5.2017 300 open","Asilidae",1
"1473","5.5.2017 300 open","Bombyliidae",1
"1474","5.5.2017 300 open","Chalcidoidea",1
"1475","5.5.2017 300 open","Cicadellidae",1
"1476","5.5.2017 300 open","Coleoptera",1
"1477","5.5.2017 300 open","Megachilidae",1
"1478","5.5.2017 300 shrub","Apidae",1
"1479","5.5.2017 300 shrub","Chrysididae",1
"1480","5.5.2017 300 shrub","Cicadellidae",1
"1481","5.5.2017 300 shrub","Vespidae",1
"1482","5.5.2017 302 open","Apidae",1
"1483","5.5.2017 302 open","Araneae",1
"1484","5.5.2017 302 open","Bombyliidae",2
"1485","5.5.2017 302 open","Chrysididae",1
"1486","5.5.2017 302 open","Cicadellidae",1
"1487","5.5.2017 302 open","Coleoptera",4
"1488","5.5.2017 302 open","Harpactorinae",2
"1489","5.5.2017 302 open","Lasioglossum",1
"1490","5.5.2017 302 open","Nymph",4
"1491","5.5.2017 302 shrub","Asilidae",2
"1492","5.5.2017 302 shrub","Cecidomyiidae",1
"1493","5.5.2017 302 shrub","Chalcidoidea",2
"1494","5.5.2017 302 shrub","Coleoptera",1
"1495","5.5.2017 302 shrub","Crabronidae",1
"1496","5.5.2017 302 shrub","Lasioglossum",1
"1497","5.5.2017 302 shrub","Lygaeoidea",1
"1498","5.5.2017 302 shrub","Microcoryphia?",1
"1499","5.5.2017 302 shrub","Nymph",2
"1500","5.5.2017 302 shrub","Thysanoptera",1
"1501","5.5.2017 303 open","Andrenidae",1
"1502","5.5.2017 303 open","Asilidae",2
"1503","5.5.2017 303 open","bethylidae?",1
"1504","5.5.2017 303 open","Coleoptera",1
"1505","5.5.2017 303 open","Crabronidae",2
"1506","5.5.2017 303 open","Diptera",1
"1507","5.5.2017 303 open","Lygaeoidea",1
"1508","5.5.2017 303 open","Mythicomyiidae",2
"1509","5.5.2017 303 open","Orthoptera",1
"1510","5.5.2017 303 open","Sarcophagidae",1
"1511","5.5.2017 303 shrub","Anthocoridae",1
"1512","5.5.2017 303 shrub","Apocrita",1
"1513","5.5.2017 303 shrub","Cicadellidae",2
"1514","5.5.2017 303 shrub","Coleoptera",3
"1515","5.5.2017 303 shrub","Crabronidae",3
"1516","5.5.2017 303 shrub","Formicidae",1
"1517","5.5.2017 303 shrub","Lasioglossum",1
"1518","5.5.2017 303 shrub","Miridae",1
"1519","5.5.2017 303 shrub","Mythicomyiidae",2
"1520","5.5.2017 303 shrub","Platygastridae",1
