"","uniID","flower.fov","Date","mean.Solar","mean.Wind","mean.MaxWind","mean.Temp","PlantID","SecondaryID","Cam","treatment","flowering","TimeOut","flowers.shrub","flowers.pot","het.shrub.blooming.neighbours","het.cactus.blooming.neighbours","understory.richness","het.annual.floral.density","understory.assoc","total.visits","Length","pos.Length","dec.Length","visits.per.hour","total.flowers","flowers.per.hour","visits.flower.hr","flowers.flower.hr"
"153","LO14.25.2017",NA,"4.25.2017",0.714285714285714,5.98571428571429,11.8428571428571,16.4142857142857,"262","","LO1","open","bloom","14:41",280,"8",4,0,3,0,"",0,"1:21:59",2018-04-17 01:21:59,1.36638888888889,0,0,0,0,0
"154","LO24.25.2017",7,"4.25.2017",0.714285714285714,5.98571428571429,11.8428571428571,16.4142857142857,"282","","LO2","open","bloom","14:48",111,"8",1,2,3,0,"",2,"1:29:19",2018-04-17 01:29:19,1.48861111111111,1.34353424146296,2,1.34353424146296,0.191933463066137,0.191933463066137
"155","LO34.25.2017",7,"4.25.2017",0.714285714285714,5.98571428571429,11.8428571428571,16.4142857142857,"293","","LO3","open","bloom","15:04",103,"7",2,0,2,0,"",1,"1:15:39",2018-04-17 01:15:39,1.26083333333333,0.793126239259749,1,0.793126239259749,0.113303748465678,0.113303748465678
"156","LO44.25.2017",9,"4.25.2017",0.714285714285714,5.98571428571429,11.8428571428571,16.4142857142857,"294","","LO4","open","bloom","15:11",168,"8",0,1,2,2,"",1,"1:42:59",2018-04-17 01:42:59,1.71638888888889,0.582618546690403,1,0.582618546690403,0.0647353940767114,0.0647353940767114
"157","LO54.25.2017",7,"4.25.2017",0.714285714285714,5.98571428571429,11.8428571428571,16.4142857142857,"297","","LO5","open","bloom","15:20",354,"7",0,0,2,0,"",1,"1:23:32",2018-04-17 01:23:32,1.39222222222222,0.718276137270551,1,0.718276137270551,0.102610876752936,0.102610876752936
"158","LO64.25.2017",NA,"4.25.2017",0.714285714285714,5.98571428571429,11.8428571428571,16.4142857142857,"188","","LO6","open","bloom","15:28",126,"7",2,0,3,0,"",0,"1:14:38",2018-04-17 01:14:38,1.24388888888889,0,0,0,0,0
"159","LS14.25.2017",8,"4.25.2017",0.714285714285714,5.98571428571429,11.8428571428571,16.4142857142857,"262","","LS1","shrub","bloom","14:41",280,"8",3,0,3,2,"",1,"1:37:11",2018-04-17 01:37:11,1.61972222222222,0.617389813068084,1,0.617389813068084,0.0771737266335105,0.0771737266335105
"160","LS24.25.2017",NA,"4.25.2017",0.714285714285714,5.98571428571429,11.8428571428571,16.4142857142857,"282","","LS2","shrub","bloom","14:48",111,"8",3,1,3,0,"",0,"1:21:01",2018-04-17 01:21:01,1.35027777777778,0,0,0,0,0
"161","LS34.25.2017",NA,"4.25.2017",0.714285714285714,5.98571428571429,11.8428571428571,16.4142857142857,"293","","LS3","shrub","bloom","15:04",103,"7",5,1,3,0,"",0,"1:35:38",2018-04-17 01:35:38,1.59388888888889,0,0,0,0,0
"162","LS44.25.2017",9,"4.25.2017",0.714285714285714,5.98571428571429,11.8428571428571,16.4142857142857,"294","","LS4","shrub","bloom","15:11",168,"8",0,1,3,0,"",1,"1:38:34",2018-04-17 01:38:34,1.64277777777778,0.608725059181603,1,0.608725059181603,0.0676361176868448,0.0676361176868448
"163","LS54.25.2017",NA,"4.25.2017",0.714285714285714,5.98571428571429,11.8428571428571,16.4142857142857,"297","","LS5","shrub","bloom","15:20",354,"7",0,0,4,0,"",0,"1:19:48",2018-04-17 01:19:48,1.33,0,0,0,0,0
"164","LS64.25.2017",NA,"4.25.2017",0.714285714285714,5.98571428571429,11.8428571428571,16.4142857142857,"188","","LS6","shrub","bloom","15:28",126,"7",2,0,3,0,"",0,"1:27:26",2018-04-17 01:27:26,1.45722222222222,0,0,0,0,0
"165","LO14.26.2017",12,"4.26.2017",0.65625,5.1875,10.4625,17.4,"114","","LO1","open","bloom","11:20",302,"11",4,1,1,0,"",4,"1:39:12",2018-04-17 01:39:12,1.65333333333333,2.41935483870968,4,2.41935483870968,0.201612903225806,0.201612903225806
"166","LO24.26.2017",11,"4.26.2017",0.65625,5.1875,10.4625,17.4,"269","","LO2","open","bloom","11:32",224,"10",3,0,3,0,"",6,"1:02:02",2018-04-17 01:02:02,1.03388888888889,5.80333154218162,6,5.80333154218162,0.527575594743784,0.527575594743784
"167","LO34.26.2017",8,"4.26.2017",0.65625,5.1875,10.4625,17.4,"270","","LO3","open","bloom","11:40",146,"9",3,0,2,0,"",1,"1:13:37",2018-04-17 01:13:37,1.22694444444444,0.815032827711116,1,0.815032827711116,0.10187910346389,0.10187910346389
"168","LO44.26.2017",10,"4.26.2017",0.65625,5.1875,10.4625,17.4,"288","","LO4","open","bloom","11:54",260,"9",4,0,3,0,"",4,"1:22:24",2018-04-17 01:22:24,1.37333333333333,2.9126213592233,5,3.64077669902913,0.29126213592233,0.364077669902913
"169","LO54.26.2017",13,"4.26.2017",0.65625,5.1875,10.4625,17.4,"286","","LO5","open","bloom","12:02",145,"13",0,0,1,0,"",2,"1:20:33",2018-04-17 01:20:33,1.3425,1.48975791433892,3,2.23463687150838,0.114596762641455,0.171895143962183
"170","LO64.26.2017",NA,"4.26.2017",0.65625,5.1875,10.4625,17.4,"190","","LO6","open","bloom","12:02",399,"8",3,0,2,2,"",0,"1:26:49",2018-04-17 01:26:49,1.44694444444444,0,0,0,0,0
"171","LS14.26.2017",11,"4.26.2017",0.65625,5.1875,10.4625,17.4,"114","","LS1","shrub","bloom","11:20",302,"11",3,1,1,0,"",3,"1:35:20",2018-04-17 01:35:20,1.58888888888889,1.88811188811189,3,1.88811188811189,0.171646535282899,0.171646535282899
"172","LS24.26.2017",NA,"4.26.2017",0.65625,5.1875,10.4625,17.4,"269","","LS2","shrub","bloom","11:32",224,"10",4,0,3,0,"",0,"1:37:48",2018-04-17 01:37:48,1.63,0,0,0,0,0
"173","LS34.26.2017",NA,"4.26.2017",0.65625,5.1875,10.4625,17.4,"270","","LS3","shrub","bloom","11:40",146,"9",2,0,2,0,"",0,"0:40:58",2018-04-17 00:40:58,0.682777777777778,0,0,0,0,0
"174","LS44.26.2017",NA,"4.26.2017",0.65625,5.1875,10.4625,17.4,"288","","LS4","shrub","bloom","11:54",260,"9",0,0,2,0,"",0,"1:33:03",2018-04-17 01:33:03,1.55083333333333,0,0,0,0,0
"175","LS54.26.2017",NA,"4.26.2017",0.65625,5.1875,10.4625,17.4,"286","","LS5","shrub","bloom","12:02",145,"13",2,0,2,0,"",0,"1:18:03",2018-04-17 01:18:03,1.30083333333333,0,0,0,0,0
"176","LS64.26.2017",8,"4.26.2017",0.65625,5.1875,10.4625,17.4,"190","","LS6","shrub","bloom","12:02",399,"8",0,0,2,0,"",2,"1:43:55",2018-04-17 01:43:55,1.73194444444444,1.15477145148356,2,1.15477145148356,0.144346431435445,0.144346431435445
"177","LO14.27.2017",11,"4.27.2017",0.66,4.125,9.2375,17.3625,"104","","LO1","open","bloom","11:30",189,"10",2,0,2,0,"",7,"1:39:59",2018-04-17 01:39:59,1.66638888888889,4.20070011668611,10,6.00100016669445,0.381881828789647,0.545545469699495
"178","LO24.27.2017",NA,"4.27.2017",0.66,4.125,9.2375,17.3625,"265","","LO2","open","bloom","11:41",332,"12",8,0,1,0,"",0,"1:35:18",2018-04-17 01:35:18,1.58833333333333,0,0,0,0,0
"179","LO44.27.2017",10,"4.27.2017",0.66,4.125,9.2375,17.3625,"272","","LO4","open","bloom","12:10",255,"10",4,0,2,1,"",1,"1:42:14",2018-04-17 01:42:14,1.70388888888889,0.58689272905119,1,0.58689272905119,0.058689272905119,0.058689272905119
"180","LO34.27.2017",11,"4.27.2017",0.66,4.125,9.2375,17.3625,"268","","LO3","open","bloom","11:57",303,"10",5,0,2,0,"",1,"1:13:39",2018-04-17 01:13:39,1.2275,0.814663951120163,2,1.62932790224033,0.0740603591927421,0.148120718385484
"181","LO54.27.2017",17,"4.27.2017",0.66,4.125,9.2375,17.3625,"181","","LO5","open","bloom","12:22",201,"16",3,0,3,1,"",4,"1:40:14",2018-04-17 01:40:14,1.67055555555556,2.39441303624875,5,2.99301629531094,0.140847825661691,0.176059782077114
"182","LO64.27.2017",15,"4.27.2017",0.66,4.125,9.2375,17.3625,"186","","LO6","open","bloom","12:29",151,"14",6,0,1,2,"",3,"1:30:08",2018-04-17 01:30:08,1.50222222222222,1.99704142011834,5,3.32840236686391,0.133136094674556,0.22189349112426
"183","LS24.27.2017",NA,"4.27.2017",0.66,4.125,9.2375,17.3625,"265","","LS2","shrub","bloom","11:41",332,"12",8,0,3,0,"",0,"1:20:00",2018-04-17 01:20:00,1.33333333333333,0,0,0,0,0
"184","LS34.27.2017",10,"4.27.2017",0.66,4.125,9.2375,17.3625,"268","","LS3","shrub","bloom","11:57",303,"10",6,0,2,1,"",1,"1:34:54",2018-04-17 01:34:54,1.58166666666667,0.632244467860906,1,0.632244467860906,0.0632244467860906,0.0632244467860906
"185","LS44.27.2017",9,"4.27.2017",0.66,4.125,9.2375,17.3625,"272","","LS4","shrub","bloom","12:10",255,"10",6,0,3,0,"",1,"1:36:00",2018-04-17 01:36:00,1.6,0.625,2,1.25,0.0694444444444444,0.138888888888889
"186","LS14.27.2017",10,"4.27.2017",0.66,4.125,9.2375,17.3625,"104","","LS1","shrub","bloom","11:30",189,"10",4,0,2,0,"",2,"1:34:26",2018-04-17 01:34:26,1.57388888888889,1.27073773385104,3,1.90610660077656,0.127073773385104,0.190610660077656
"187","LS54.27.2017",15,"4.27.2017",0.66,4.125,9.2375,17.3625,"181","","LS5","shrub","bloom","12:22",201,"16",6,0,3,2,"",8,"1:16:51",2018-04-17 01:16:51,1.28083333333333,6.24593363695511,13,10.149642160052,0.416395575797007,0.676642810670137
"188","LS64.27.2017",13,"4.27.2017",0.66,4.125,9.2375,17.3625,"186","","LS6","shrub","bloom","12:29",151,"14",8,0,3,0,"",5,"1:44:25",2018-04-17 01:44:25,1.74027777777778,2.8731045490822,6,3.44772545889864,0.221008042237093,0.265209650684511
"189","LO14.29.2017",9,"4.29.2017",0.8125,5,10.05,17.2625,"271","","LO1","open","bloom","13:40",270,"9",7,0,1,0,"",2,"1:40:30",2018-04-17 01:40:30,1.675,1.19402985074627,2,1.19402985074627,0.132669983416252,0.132669983416252
"190","LO24.29.2017",NA,"4.29.2017",0.8125,5,10.05,17.2625,"278","","LO2","open","bloom","13:49",338,"12",0,0,2,0,"",0,"1:32:33",2018-04-17 01:32:33,1.5425,0,0,0,0,0
"191","LO34.29.2017",7,"4.29.2017",0.8125,5,10.05,17.2625,"296","","LO3","open","bloom","13:58",483,"10",3,0,3,3,"",2,"1:30:33",2018-04-17 01:30:33,1.50916666666667,1.32523467697405,2,1.32523467697405,0.189319239567721,0.189319239567721
"192","LO44.29.2017",8,"4.29.2017",0.8125,5,10.05,17.2625,"184","","LO4","open","bloom","14:07",366,"8",1,0,2,0,"",2,"1:42:40",2018-04-17 01:42:40,1.71111111111111,1.16883116883117,2,1.16883116883117,0.146103896103896,0.146103896103896
"193","LO54.29.2017",10,"4.29.2017",0.8125,5,10.05,17.2625,"191","","LO5","open","bloom","14:13",322,"9",2,0,1,0,"",1,"1:40:45",2018-04-17 01:40:45,1.67916666666667,0.595533498759305,1,0.595533498759305,0.0595533498759305,0.0595533498759305
"194","LO64.29.2017",7,"4.29.2017",0.8125,5,10.05,17.2625,"199","","LO6","open","bloom","14:20",332,"7",0,0,3,0,"",1,"1:30:08",2018-04-17 01:30:08,1.50222222222222,0.665680473372781,1,0.665680473372781,0.0950972104818259,0.0950972104818259
"195","LS14.29.2017",9,"4.29.2017",0.8125,5,10.05,17.2625,"271","","LS1","shrub","bloom","13:40",270,"9",8,0,2,0,"",1,"1:36:57",2018-04-17 01:36:57,1.61583333333333,0.618875709128417,1,0.618875709128417,0.0687639676809352,0.0687639676809352
"196","LS24.29.2017",NA,"4.29.2017",0.8125,5,10.05,17.2625,"278","","LS2","shrub","bloom","13:49",338,"12",3,0,3,1,"",0,"1:38:59",2018-04-17 01:38:59,1.64972222222222,0,0,0,0,0
"197","LS34.29.2017",10,"4.29.2017",0.8125,5,10.05,17.2625,"296","","LS3","shrub","bloom","13:58",483,"10",3,0,2,1,"",1,"1:34:51",2018-04-17 01:34:51,1.58083333333333,0.632577754348972,1,0.632577754348972,0.0632577754348972,0.0632577754348972
"198","LS44.29.2017",NA,"4.29.2017",0.8125,5,10.05,17.2625,"184","","LS4","shrub","bloom","14:07",366,"8",8,1,2,1,"",0,"1:36:37",2018-04-17 01:36:37,1.61027777777778,0,0,0,0,0
"199","LS54.29.2017",NA,"4.29.2017",0.8125,5,10.05,17.2625,"191","","LS5","shrub","bloom","14:13",322,"9",4,0,2,0,"",0,"1:38:52",2018-04-17 01:38:52,1.64777777777778,0,0,0,0,0
"200","LS64.29.2017",7,"4.29.2017",0.8125,5,10.05,17.2625,"199","","LS6","shrub","bloom","14:20",332,"7",1,0,3,0,"",1,"1:25:40",2018-04-17 01:25:40,1.42777777777778,0.700389105058366,1,0.700389105058366,0.100055586436909,0.100055586436909
"201","LO14.30.2017",10,"4.30.2017",0.80875,4.7875,9.3375,17.525,"263","","LO1","open","bloom","10:48",260,"10",3,0,4,1,"",8,"1:29:17",2018-04-17 01:29:17,1.48805555555556,5.37614336382304,9,6.04816128430091,0.537614336382304,0.604816128430091
"202","LO24.30.2017",10,"4.30.2017",0.80875,4.7875,9.3375,17.525,"274","","LO2","open","bloom","10:57",406,"14",4,1,2,0,"",10,"1:34:41",2018-04-17 01:34:41,1.57805555555556,6.33691251540222,14,8.87167752156311,0.633691251540222,0.88716775215631
"203","LO34.30.2017",6,"4.30.2017",0.80875,4.7875,9.3375,17.525,"285","","LO3","open","bloom","11:02",152,"6",0,1,3,3,"",1,"1:26:01",2018-04-17 01:26:01,1.43361111111111,0.697539236582058,1,0.697539236582058,0.116256539430343,0.116256539430343
"204","LO44.30.2017",9,"4.30.2017",0.80875,4.7875,9.3375,17.525,"290","","LO4","open","bloom","11:10",118,"8",1,0,2,0,"",3,"1:40:11",2018-04-17 01:40:11,1.66972222222222,1.79670603892863,7,4.19231409083347,0.199634004325403,0.465812676759275
"205","LO54.30.2017",15,"4.30.2017",0.80875,4.7875,9.3375,17.525,"187","","LO5","open","bloom","11:17",264,"16",1,0,1,0,"",8,"1:39:19",2018-04-17 01:39:19,1.65527777777778,4.8330256754489,19,11.4784359791911,0.322201711696593,0.765229065279409
"206","LO64.30.2017",9,"4.30.2017",0.80875,4.7875,9.3375,17.525,"183","","LO6","open","bloom","11:26",709,"8",7,0,2,0,"",2,"1:29:41",2018-04-17 01:29:41,1.49472222222222,1.33804125627207,2,1.33804125627207,0.148671250696896,0.148671250696896
"207","LS14.30.2017",9,"4.30.2017",0.80875,4.7875,9.3375,17.525,"263","","LS1","shrub","bloom","10:48",260,"10",3,0,2,2,"",1,"1:35:30",2018-04-17 01:35:30,1.59166666666667,0.628272251308901,1,0.628272251308901,0.0698080279232112,0.0698080279232112
"208","LS24.30.2017",12,"4.30.2017",0.80875,4.7875,9.3375,17.525,"274","","LS2","shrub","bloom","10:57",406,"14",7,1,3,0,"",4,"1:37:28",2018-04-17 01:37:28,1.62444444444444,2.46238030095759,4,2.46238030095759,0.205198358413133,0.205198358413133
"209","LS34.30.2017",6,"4.30.2017",0.80875,4.7875,9.3375,17.525,"285","","LS3","shrub","bloom","11:02",152,"6",3,1,2,1,"",2,"1:33:39",2018-04-17 01:33:39,1.56083333333333,1.28136679124399,2,1.28136679124399,0.213561131873999,0.213561131873999
"210","LS44.30.2017",8,"4.30.2017",0.80875,4.7875,9.3375,17.525,"290","","LS4","shrub","bloom","11:10",118,"8",5,0,2,0,"",2,"1:35:06",2018-04-17 01:35:06,1.585,1.26182965299685,2,1.26182965299685,0.157728706624606,0.157728706624606
"211","LS54.30.2017",16,"4.30.2017",0.80875,4.7875,9.3375,17.525,"187","","LS5","shrub","bloom","11:17",264,"16",2,1,2,0,"",1,"1:37:23",2018-04-17 01:37:23,1.62305555555556,0.616121855211364,1,0.616121855211364,0.0385076159507103,0.0385076159507103
"212","LS64.30.2017",10,"4.30.2017",0.80875,4.7875,9.3375,17.525,"183","","LS6","shrub","bloom","11:26",709,"8",2,0,2,0,"",4,"1:41:50",2018-04-17 01:41:50,1.69722222222222,2.35679214402619,4,2.35679214402619,0.235679214402619,0.235679214402619
"213","LO15.1.2017",NA,"5.1.2017",0.8025,5.1375,10.5125,17.4375,"261","","LO1","open","bloom","11:30",143,"8",10,0,2,0,"",0,"1:14:35",2018-04-17 01:14:35,1.24305555555556,0,0,0,0,0
"214","LO25.1.2017",NA,"5.1.2017",0.8025,5.1375,10.5125,17.4375,"273","","LO2","open","bloom","11:36",371,"7",5,0,2,0,"",0,"0:45:00",2018-04-17 00:45:00,0.75,0,0,0,0,0
"215","LO35.1.2017",8,"5.1.2017",0.8025,5.1375,10.5125,17.4375,"280","","LO3","open","bloom","11:42",535,"10",3,1,3,0,"",3,"1:28:49",2018-04-17 01:28:49,1.48027777777778,2.02664665040345,3,2.02664665040345,0.253330831300432,0.253330831300432
"216","LO45.1.2017",NA,"5.1.2017",0.8025,5.1375,10.5125,17.4375,"283","","LO4","open","bloom","11:53",1080,"10",3,0,2,0,"",0,"1:23:01",2018-04-17 01:23:01,1.38361111111111,0,0,0,0,0
"217","LO55.1.2017",10,"5.1.2017",0.8025,5.1375,10.5125,17.4375,"291","","LO5","open","bloom","12:06",728,"10",3,0,2,0,"",1,"1:39:11",2018-04-17 01:39:11,1.65305555555556,0.604940346160309,1,0.604940346160309,0.0604940346160309,0.0604940346160309
"218","LO65.1.2017",NA,"5.1.2017",0.8025,5.1375,10.5125,17.4375,"198","","LO6","open","bloom","",430,"9",2,0,2,0,"",0,"1:19:26",2018-04-17 01:19:26,1.32388888888889,0,0,0,0,0
"219","LS15.1.2017",NA,"5.1.2017",0.8025,5.1375,10.5125,17.4375,"261","","LS1","shrub","bloom","11:30",143,"8",6,0,1,0,"",0,"1:17:53",2018-04-17 01:17:53,1.29805555555556,0,0,0,0,0
"220","LS25.1.2017",7,"5.1.2017",0.8025,5.1375,10.5125,17.4375,"273","","LS2","shrub","bloom","11:36",371,"7",4,0,3,0,"",2,"1:30:38",2018-04-17 01:30:38,1.51055555555556,1.32401618242001,2,1.32401618242001,0.189145168917144,0.189145168917144
"221","LS35.1.2017",7,"5.1.2017",0.8025,5.1375,10.5125,17.4375,"280","","LS3","shrub","bloom","11:42",535,"10",6,0,2,0,"",1,"1:13:09",2018-04-17 01:13:09,1.21916666666667,0.820232399179768,1,0.820232399179768,0.117176057025681,0.117176057025681
"222","LS45.1.2017",NA,"5.1.2017",0.8025,5.1375,10.5125,17.4375,"283","","LS4","shrub","bloom","11:53",1080,"10",3,0,2,0,"",0,"1:36:02",2018-04-17 01:36:02,1.60055555555556,0,0,0,0,0
"223","LS55.1.2017",12,"5.1.2017",0.8025,5.1375,10.5125,17.4375,"291","","LS5","shrub","bloom","12:06",728,"10",11,2,2,0,"",2,"1:27:50",2018-04-17 01:27:50,1.46388888888889,1.36622390891841,3,2.04933586337761,0.113851992409867,0.170777988614801
"224","LS65.1.2017",NA,"5.1.2017",0.8025,5.1375,10.5125,17.4375,"198","","LS6","shrub","bloom","",430,"9",2,0,3,2,"",0,"1:35:17",2018-04-17 01:35:17,1.58805555555556,0,0,0,0,0
"225","LO15.2.2017",14,"5.2.2017",0.797142857142857,6.2,11.8,16.2,"281","","LO1","open","bloom","11:31",307,"17",4,0,3,0,"",14,"1:38:08",2018-04-17 01:38:08,1.63555555555556,8.55978260869565,22,13.4510869565217,0.611413043478261,0.960791925465838
"226","LO25.2.2017",NA,"5.2.2017",0.797142857142857,6.2,11.8,16.2,"185","","LO2","open","bloom","11:37",179,"11",4,0,2,0,"",0,"0:45:00",2018-04-17 00:45:00,0.75,0,0,0,0,0
"227","LO35.2.2017",14,"5.2.2017",0.797142857142857,6.2,11.8,16.2,"193","","LO3","open","bloom","11:42",218,"13",7,2,2,0,"",12,"1:28:18",2018-04-17 01:28:18,1.47166666666667,8.15402038505096,17,11.5515288788222,0.58243002750364,0.825109205630157
"228","LO55.2.2017",14,"5.2.2017",0.797142857142857,6.2,11.8,16.2,"300","","LO5","open","bloom","11:59",238,"15",1,8,2,0,"",2,"1:37:09",2018-04-17 01:37:09,1.61916666666667,1.23520329387545,2,1.23520329387545,0.0882288067053893,0.0882288067053893
"229","LO65.2.2017",12,"5.2.2017",0.797142857142857,6.2,11.8,16.2,"302","","LO6","open","bloom","12:10",735,"11",2,0,3,0,"",3,"1:24:12",2018-04-17 01:24:12,1.40333333333333,2.13776722090261,3,2.13776722090261,0.178147268408551,0.178147268408551
"230","LS15.2.2017",14,"5.2.2017",0.797142857142857,6.2,11.8,16.2,"281","","LS1","shrub","bloom","11:31",307,"17",4,0,1,0,"",2,"1:32:17",2018-04-17 01:32:17,1.53805555555556,1.300343146108,2,1.300343146108,0.0928816532934286,0.0928816532934286
"231","LS25.2.2017",11,"5.2.2017",0.797142857142857,6.2,11.8,16.2,"185","","LS2","shrub","bloom","11:37",179,"11",6,0,2,0,"",2,"1:35:36",2018-04-17 01:35:36,1.59333333333333,1.25523012552301,3,1.88284518828452,0.114111829593001,0.171167744389502
"232","LS35.2.2017",11,"5.2.2017",0.797142857142857,6.2,11.8,16.2,"193","","LS3","shrub","bloom","11:42",218,"13",9,1,3,1,"",1,"1:30:14",2018-04-17 01:30:14,1.50388888888889,0.664942741041744,1,0.664942741041744,0.060449340094704,0.060449340094704
"233","LS45.2.2017",10,"5.2.2017",0.797142857142857,6.2,11.8,16.2,"198","","LS4","shrub","bloom","11:52",369,"10",2,0,3,1,"",3,"1:15:05",2018-04-17 01:15:05,1.25138888888889,2.39733629300777,3,2.39733629300777,0.239733629300777,0.239733629300777
"234","LS55.2.2017",15,"5.2.2017",0.797142857142857,6.2,11.8,16.2,"300","","LS5","shrub","bloom","11:59",238,"15",1,0,3,0,"",4,"1:34:33",2018-04-17 01:34:33,1.57583333333333,2.53833950290851,4,2.53833950290851,0.169222633527234,0.169222633527234
"235","LS65.2.2017",10,"5.2.2017",0.797142857142857,6.2,11.8,16.2,"302","","LS6","shrub","bloom","12:10",735,"11",15,0,2,0,"",6,"1:41:37",2018-04-17 01:41:37,1.69361111111111,3.54272593078563,6,3.54272593078563,0.354272593078563,0.354272593078563
